0	7.156396396	7.745799882	4.255606763	2.80017245	7.118409504	7.882972967	3.841858786	4.553999631	4.267089604	2.373474401	1.708874158	1.676092813	1.53030908	5.174196845	4.991336937	3.270753536	5.123465672	4.585224502	4.364085318	5.832148482	3.234982516	2.407126963	3.261978485	2.595114002	4.780029939	5.362079596	3.577179133	4.072936086	6.832424652	6.478569766	5.84073103	7.184333559	2.409375086	3.817691308	4.661827824	4.149162305	4.953164982	4.391350949	3.920580007	5.280834688	5.316855058	5.826037543	6.503096673	6.071424789	5.788523378	5.023464107	4.838432156	5.418944795	3.550196902	2.988020431	2.701074594	2.98364182	2.658332042	2.402712824	3.036726856	3.552935189	3.072582423	3.364712152	4.474636669	1.298148391	2.330164025	2.437510418	1.572600216	4.56407788	4.810150935	4.671240636	7.120089708	4.297766822	6.061597242	5.118773944	4.571902183	6.993186199	6.038237717	5.021047568	4.516414778	7.764264453	7.397302297	4.068626439	3.74761973	3.831598982	5.593234348	5.02903527	4.517756783	2.256808251	2.704533467	1.812777914	2.685666807	3.840453281	3.769157786	3.665758668	1.480035961	0.964588811	4.102012599	0.814257841	2.1674807	1.210510138	1.952857565	3.551421922	4.337223633	3.896853827	2.661481595	2.301753778	2.972566182	3.733799686	1.254294652	4.199535431	0.295941727	0.49572505	3.249009637	1.992366509	0.503030419	2.01278741	1.028308548	2.188332382	2.526652206	3.940451809	5.453862745	4.773247843	4.019288283	4.346002594	5.971264902	6.232745607	6.546635997	6.94497301	3.175655043	4.029159534	4.207965061	2.259118152	3.170089939	4.033259687	4.104295713	6.197199125	1.048764623	3.339240387	2.385135923	3.637945024	1.534422919	3.370136197	2.411742066	0.092477965	3.534816349	4.366362569	2.452027582	5.165158706	5.172895168	1.002366809	3.773156426	4.203010144	7.494585112	7.604081109	5.922663223	4.989890269	3.230075872	3.338458673	1.943952675	4.383873961	5.469452871	3.954386855	1.726337498	3.253782558	3.827025765	1.295197224	3.710628115	2.540655284	1.517087522	2.537531623	3.027765724	5.698805734	3.240529706
7.156396396	0	0.705761139	6.478329592	9.754790781	1.464572932	0.796421688	3.757016233	2.867505884	3.240317175	9.527480364	6.411471701	5.484730783	5.763565757	2.900394121	3.229954891	10.41270583	2.237511308	2.573415165	2.869581809	2.25217702	5.727739686	5.929312991	6.516637886	6.632681278	2.391183231	1.851555305	9.345910404	9.836915873	0.328710951	1.358666148	2.406321085	0.700333514	5.392399762	5.226687876	2.84285325	3.015128978	2.921256788	3.221786278	3.964019713	2.253036927	2.161271525	1.332774254	1.407618031	1.096828357	1.734499608	2.171002229	2.491117895	1.782199065	8.476558132	8.612585332	4.832328976	9.847802256	9.543894201	9.026191715	10.06923099	9.342305727	8.44151283	9.129785061	10.81938896	6.180506646	4.827388041	4.718895578	7.594433077	2.733511147	2.552271539	2.90240783	3.031810413	3.476396574	2.86423444	3.082185917	3.324989098	3.438235492	3.365261581	3.566196951	3.764379639	1.739372151	2.613296463	3.715762114	7.744803382	5.009712837	4.485618056	4.035382575	4.221591198	9.272802746	6.805121594	8.080334351	9.795746549	9.08886294	9.4345944	10.81607209	8.634768656	8.02459871	4.882168668	7.596183693	9.310206191	8.366609782	5.95551648	3.610861276	2.915921232	3.283941964	4.532638555	4.998975509	4.425056643	3.470210497	8.230277946	3.211359211	6.885107487	7.523437636	3.966377736	8.900909716	6.726335119	5.380285103	6.197475894	5.242533046	4.988586531	3.227876344	2.207883982	3.198026819	4.618170067	10.05166667	1.679218708	1.350645596	1.022286467	0.88446005	9.599241494	3.997421631	8.229840259	4.899470199	7.324480808	4.440032823	7.01935623	4.329928002	6.11531769	8.640159245	7.900632768	3.645437376	8.491820538	5.979655514	4.746482317	7.13296656	9.258377777	9.946058343	8.394723949	2.611032713	3.062251185	7.995956318	4.229725908	4.221326771	0.625202434	0.51270441	1.258536647	2.277111042	9.506984718	5.236709104	5.55669295	5.270764339	1.810893884	8.187533256	7.808810718	7.956583159	7.953431782	7.102034228	10.00132707	8.786649009	5.782255918	4.657747636	4.62829646	1.979727571	7.409767434
7.745799882	0.705761139	0	7.183984612	10.28967981	1.299074707	0.759035276	4.442444942	3.552781635	3.927260699	10.10946557	6.90425628	6.069848567	6.316504401	3.605483355	3.935168814	11.01222975	2.926695412	3.166835788	3.403592178	2.947314251	6.426280429	6.608731833	7.216496026	7.320444311	2.966051137	2.517872435	10.02935994	10.52355533	1.012599447	1.529611608	2.586164656	1.249523614	6.061476785	5.931188775	3.535636434	3.634364179	3.626572546	3.915984693	4.660263778	2.647701216	2.572304179	1.968134923	2.077812898	1.754697036	2.100096549	2.724025769	2.97501263	2.444854403	9.171474381	9.293782229	5.495260862	10.48621345	10.07152146	9.532774458	10.61434191	9.76792292	8.859599583	9.558783812	11.49231873	6.814250325	5.42576182	5.312724079	8.248100979	3.236462395	3.02449695	3.318317429	2.844186594	3.871887554	2.934158318	3.352525797	3.684084677	3.286826711	3.412910605	3.804174227	4.078581487	1.293104349	2.344015964	4.411421648	8.446891743	5.339756842	4.585594291	4.239360911	4.497747983	9.820869489	7.213357777	8.580034152	10.35890208	9.475320702	9.847140103	11.39274763	9.219089305	8.591229059	5.182995776	8.147828886	9.908378	8.95589228	6.617846285	4.222643147	3.44126003	3.851117994	5.15375214	5.635915939	5.082496725	4.106474547	8.848214696	3.686635885	7.468550122	8.128792954	4.519040246	9.529924971	7.302009886	5.911089326	6.766967491	5.76455797	5.491222636	3.805349021	2.913492352	3.903229612	5.322827402	10.74086609	2.382909817	2.052030039	1.713515495	1.505552617	10.07673891	4.374017489	8.545186202	5.487075786	7.700127871	4.775429965	7.307187964	4.33473355	6.699202708	9.045661917	8.351590482	4.169853139	9.113629547	6.333132872	5.334790549	7.717689283	9.680452885	10.33881022	8.859607004	2.950306937	3.32268221	8.610084674	4.92648037	4.926187135	0.976750955	0.19936222	1.923011029	2.95012555	10.17515217	5.93461377	6.204221472	5.97583548	2.302476366	8.889717206	8.464634366	8.650919809	8.291151655	7.749873931	10.67220622	9.449823961	6.407775102	5.278013781	5.097305603	2.300025694	7.781317102
4.255606763	6.478329592	7.183984612	0	6.696335877	7.293126554	6.895259004	3.050475564	3.816323332	3.470555761	5.808460528	5.343199103	3.916114054	4.397906763	3.580364341	3.250424515	6.197923089	4.360349534	4.718500803	4.950908029	4.28203118	1.277660541	1.978970947	1.003422976	1.681936291	4.935318463	4.839030154	3.595235133	3.943857318	6.185688298	6.646488295	6.682429295	6.088339611	2.390502234	1.339273741	3.769559712	4.268010434	3.565954341	3.405238682	2.703966818	5.860065789	5.814138382	5.406870778	5.191995426	5.53576535	6.087955957	5.173430076	5.379288863	4.917155697	2.490325672	3.053258899	2.733909576	5.04015078	6.646697952	6.57666108	6.782613965	7.808369464	7.284173027	7.619987394	5.157304954	3.135614235	3.765312222	3.843829188	3.143048153	5.191014649	5.419467396	5.63995048	8.15564983	5.715701042	7.190241562	6.385369034	5.933416764	8.275168296	7.462952314	6.631476039	6.238651482	7.890223784	8.133677105	2.935975231	1.544307875	6.43169843	7.706838428	6.947392734	6.573274191	6.156659529	6.455746347	6.067523016	6.305755996	8.070829585	8.024589872	6.891895592	5.151346938	5.069064038	6.607567966	5.068730466	5.377497581	4.89706312	2.468089932	4.006863867	4.989063258	4.547866367	3.522899466	3.146773783	3.026910979	3.837273867	4.289002939	5.231030551	4.247240206	4.139076125	4.455810799	4.511504503	4.315614653	4.621534274	4.253482144	4.70775402	4.893836263	4.489936895	4.273418315	3.292488915	1.908791516	4.072685273	4.805152859	5.139781346	5.492410093	5.79402811	7.360016045	5.866774268	8.215385552	3.899992602	7.063349581	6.232373295	7.714253854	8.119518285	4.01461432	7.555277246	6.570536982	4.778118509	4.377678604	6.603751375	3.910716845	4.325069119	7.790183535	8.621852137	6.702806021	6.050828722	6.430661591	4.224348907	2.460139629	2.288892816	6.450980109	6.98861428	5.37079593	4.429727118	4.120170478	1.614087742	2.841792486	1.219271073	5.621850474	1.930152136	3.205997887	2.090198435	7.81863316	3.061028049	4.47607086	3.672494217	3.264926955	3.497572376	5.191783002	6.190569186	7.153182645
2.80017245	9.754790781	10.28967981	6.696335877	0	9.493875635	10.51396047	6.632180618	7.305152904	7.038957841	1.103823026	3.440181721	4.339253295	3.996076922	7.965369582	7.789652429	1.745267155	7.845160395	7.196011406	6.891504969	8.606164163	5.885019093	5.085608749	5.703723276	5.034287609	7.365445587	8.033048007	4.489641704	4.776975013	9.440378635	8.90454565	8.1003194	9.860440003	5.189284639	6.524496964	7.422481839	6.809864879	7.739214367	7.171463415	6.720601759	7.695686687	7.753000565	8.446732406	9.234040529	8.699546181	8.23545706	7.585198578	7.317527287	8.082464169	5.11270364	4.322971295	5.500961032	2.722903342	0.264659735	0.938345384	0.393169133	2.129193051	2.50823871	2.108352367	4.395066846	4.079018729	5.016765433	5.105444067	3.559894613	7.053440908	7.272692412	7.036484658	9.166675582	6.553147233	8.178574879	7.30139784	6.801911602	8.936190967	8.020534804	7.060736967	6.591328628	10.11197281	9.547750276	6.865419887	5.728570504	5.538372507	7.251423244	6.903400214	6.412379201	0.554235288	3.635944586	1.820398881	0.643178466	2.796621056	2.34267015	1.483868451	1.545328937	1.836250404	5.803568696	2.176133517	1.539120493	1.808854346	4.684181636	6.2215	6.850477382	6.473908789	5.393898518	5.086880602	5.759497483	6.442587178	2.415365023	6.617360236	3.003315097	2.665526161	5.788701001	2.437710503	3.110029542	4.379127915	3.59779791	4.525542464	4.809802308	6.53595172	8.207768509	7.567438329	6.788537481	4.999677604	8.703609664	8.945286821	9.240807472	9.638572756	1.175041683	6.147756471	3.966679354	4.912546153	3.601843977	5.952756394	4.674343278	7.884212472	3.730066597	2.609903023	2.420785766	6.120462158	2.379070174	4.672921877	5.062770024	2.784474379	2.199379923	2.714976178	1.913675165	7.490951707	7.35128174	2.474503378	6.571755262	6.993410269	10.1502378	10.16729629	8.562971534	7.691556476	3.781674608	6.069540945	4.741079971	7.064878935	7.98723711	5.747287162	3.531015079	5.080085816	3.75587087	3.67499149	4.005016659	3.552796289	4.315546603	5.274596547	5.245492681	8.095744618	3.598028873
7.118409504	1.464572932	1.299074707	7.293126554	9.493875635	0	2.010834956	4.317932009	3.482431593	3.842454802	9.43311843	6.058464284	5.464296777	5.617770353	3.853006724	4.160627552	10.37967225	2.942063681	2.748073818	2.796719011	3.370850592	6.35365616	6.371342907	7.145156188	7.127601455	2.517482791	2.45802857	9.769393563	10.28256244	1.512995114	0.676481325	1.453198433	2.160429521	5.776759051	5.971691195	3.523591441	3.253876233	3.785524825	3.890586018	4.616575848	1.837619149	1.806315435	1.905712126	2.697879084	1.835821645	1.353956773	2.25130758	2.298972596	2.380618703	9.015681784	9.025830769	5.195634827	9.992267362	9.261269784	8.682532435	9.8396199	8.772811915	7.859788439	8.57033061	11.15329672	6.35203391	4.879664672	4.756619347	7.843761926	2.572542569	2.316844439	2.467305542	1.580535891	2.944843765	1.679889149	2.27209824	2.709244722	2.007074773	2.136969559	2.664016889	3.019500532	0.653695591	1.151330412	4.373104578	8.391192011	4.264641744	3.321252907	3.052817441	3.378072561	9.059574947	6.215549619	7.725119233	9.63029958	8.425902604	8.831958999	10.69197959	8.557929607	7.889114804	4.075638626	7.413378444	9.280931868	8.311894526	6.284235966	3.774939666	2.809554987	3.293203384	4.693028787	5.21707933	4.771319679	3.754166839	8.295796057	2.92171485	6.828451458	7.544345491	3.881631228	9.009184835	6.643030445	5.168886379	6.101367556	5.006169175	4.698150115	3.27979624	3.141800636	4.041384692	5.384557137	10.51833297	2.761572301	2.502242898	2.284538371	2.298186301	9.166155815	3.392333168	7.416036664	4.906239398	6.650350163	3.720995692	6.158357174	3.03970958	6.075021648	8.025795115	7.409137388	3.481709195	8.571514872	5.270637505	4.761295182	7.077182621	8.680543732	9.292847654	7.93632859	2.003031161	2.231474801	8.047738531	4.877353424	5.007272705	2.05372993	1.351345235	1.980136018	2.863814999	9.820245194	5.86631819	5.812372406	6.139877149	1.763404916	8.830399021	8.067192639	8.495449781	7.188758651	7.327374948	10.32785142	9.076086997	5.924159135	4.809579066	4.248477951	1.419916598	6.725283641
7.882972967	0.796421688	0.759035276	6.895259004	10.51396047	2.010834956	0	4.353937884	3.477322467	3.838935888	10.2563822	7.191317154	6.219054567	6.518526021	3.336851409	3.662776315	11.12529934	2.848295429	3.318862431	3.64442254	2.613495517	6.253152648	6.527968631	7.02954329	7.202165423	3.150504615	2.5285963	9.92164305	10.40111622	1.082321697	2.087692666	3.155237097	0.808984983	6.019211419	5.702980548	3.426790271	3.733862579	3.410082039	3.793284837	4.516200102	3.048749084	2.957536278	2.067640679	1.70335695	1.816324386	2.525612791	2.943428031	3.281700117	2.467602387	9.010397706	9.196862956	5.475104939	10.51569677	10.30686382	9.798707081	10.82257966	10.13506611	9.235420639	9.92214091	11.42153561	6.863328629	5.553320188	5.449134407	8.242822219	3.518958093	3.34455229	3.698733701	3.581122856	4.272811082	3.57070969	3.862159232	4.119701065	4.016210641	4.064043536	4.339753651	4.554495511	2.051145061	3.09502113	4.273713903	8.235676002	5.803208309	5.213374448	4.800565094	5.005767129	10.02517912	7.600364813	8.856175502	10.5381578	9.884961309	10.22885785	11.54778915	9.362961408	8.766807939	5.671720179	8.348492253	10.02543431	9.091103299	6.593562704	4.331572932	3.693704253	4.040351073	5.237869155	5.682556319	5.080725616	4.165275967	8.927025402	4.001288693	7.61706954	8.23482517	4.727217848	9.583120616	7.464486605	6.147389916	6.941133093	6.013721982	5.767438231	3.978371034	2.705870888	3.684325993	5.096932072	10.60618309	2.135450986	1.804674264	1.444936188	1.1030719	10.38117784	4.79358647	9.023161767	5.633941161	8.120898064	5.233653067	7.808473709	5.010424203	6.848763489	9.435206262	8.689804997	4.420280977	9.183617152	6.775414841	5.481024735	7.863402076	10.0516139	10.74178675	9.180621197	3.40219929	3.839785265	8.697357955	4.77651653	4.700509609	0.445487207	0.660156868	1.9606368	2.930014981	10.12253527	5.768948773	6.222305678	5.676394728	2.603258435	8.676112331	8.452823921	8.494699902	8.748668362	7.761505739	10.6097576	9.414295818	6.476786757	5.363230648	5.416708228	2.764804231	8.206185051
3.841858786	3.757016233	4.442444942	3.050475564	6.632180618	4.317932009	4.353937884	0	0.88983514	0.517250502	6.154950274	3.844449573	2.391702125	2.873483432	1.333201874	1.183983085	6.932582481	1.519986215	1.668203694	1.928659293	2.007891426	2.036073984	2.176222752	2.82889536	2.878180988	1.886992731	1.936901062	5.588897267	6.081191504	3.434176296	3.652212087	3.63294256	3.573795943	1.676478461	1.711816393	0.927296964	1.228230256	1.113329264	0.577072329	0.383487166	2.809696891	2.764050336	2.510514301	2.772829885	2.694477663	3.055902528	2.131094623	2.332719656	2.013552951	4.74075979	4.856138111	1.176957733	6.202996862	6.471188273	6.10247753	6.878579469	6.878019339	6.098224233	6.66131652	7.070707768	2.640808545	1.776444117	1.746910231	3.9112437	2.159199384	2.376617243	2.633865243	5.10518105	2.8147026	4.14982413	3.388409682	2.991217283	5.232099376	4.449029776	3.694982674	3.37171695	4.943261464	5.094538396	0.291850187	4.074837592	3.915005704	4.839428302	4.074279071	3.785878184	6.095490758	4.737597006	5.265147237	6.515956541	6.876594862	7.040666541	7.440281568	5.278044108	4.798853906	4.012862642	4.491544285	5.858949675	4.992061238	2.259727965	1.134810622	1.975093194	1.593887922	1.349873808	1.545670477	0.873468703	0.868761567	4.704055869	2.279269112	3.629164008	4.091027838	1.782566126	5.30705093	3.536699125	2.752882068	3.111469502	2.724250931	2.708186053	1.515600153	1.693549637	0.93905597	1.203014026	6.298883982	2.257608776	2.567070465	2.918486779	3.298744056	6.813321005	3.095011406	6.527879128	1.92717253	5.379435857	3.553749033	5.659378301	5.177338413	2.933735475	6.354257234	5.408874541	1.955164279	4.939789666	4.438311432	1.817639933	3.850037302	6.821272396	7.631702426	5.768862767	3.013993562	3.429745703	4.496519358	0.591820611	0.946500822	3.92240724	4.262478269	2.524447097	1.501811576	5.76860675	1.548563596	1.962623639	2.04180695	2.593973033	4.515209976	4.114991011	4.219062513	6.152646179	3.451887426	6.256783027	5.062700627	2.328065757	1.442886066	2.75487114	3.144240079	5.477465389
4.553999631	2.867505884	3.552781635	3.816323332	7.305152904	3.482431593	3.477322467	0.88983514	0	0.375303899	6.907627031	4.279817432	2.975866278	3.393026417	0.913940568	1.015158708	7.724589162	0.632133745	1.049534622	1.475693215	1.330313552	2.899682915	3.062958188	3.694182849	3.767668921	1.215939538	1.055658549	6.478538989	6.97098959	2.544365682	2.830526215	2.966477737	2.709459637	2.541898334	2.489534011	0.158694217	0.846817632	0.665821228	0.412210796	1.138597121	2.146213931	2.07860529	1.632294839	1.955176009	1.807189247	2.287115863	1.409900054	1.734541731	1.133463604	5.625319039	5.745151167	2.003308442	7.049781986	7.126685635	6.705954393	7.57529064	7.346503777	6.517261147	7.128085588	7.95610284	3.42939099	2.304222807	2.23242977	4.768287799	1.646830125	1.798888013	2.157246723	4.403563325	2.500703928	3.524015745	2.889896986	2.60575662	4.582309589	3.885929335	3.278823192	3.058571387	4.093320215	4.332365216	0.892120048	4.937130699	3.863624327	4.462067223	3.718031901	3.5300298	6.782298504	5.035255763	5.821439157	7.239628529	7.268896273	7.489975815	8.199720845	6.019884082	5.49008925	3.901136735	5.135524995	6.637095063	5.738108137	3.117286623	1.214046303	1.541592775	1.372484656	1.911653852	2.268430248	1.625652294	0.918780147	5.503404161	1.942939114	4.315490597	4.850945458	1.877626897	6.133584954	4.195587988	3.159031567	3.71899748	3.084170317	2.971141118	1.271098987	0.90262538	0.757195378	1.908670519	7.188203154	1.425363524	1.712637286	2.054117661	2.443271295	7.380543735	2.901989566	6.763347471	2.427933649	5.65868183	3.407680868	5.772684683	4.70830564	3.575115542	6.760185808	5.861524326	1.853611573	5.749745994	4.556783347	2.287968643	4.550216163	7.280686975	8.064796992	6.271406065	2.430980017	2.921851779	5.284741654	1.403182343	1.545705148	3.051279622	3.372645813	1.637002042	0.62483596	6.649591548	2.407430186	2.76778494	2.697552655	1.820533123	5.379219211	4.97676615	5.103914366	6.408493056	4.29391046	7.140371474	5.937614362	3.073017827	2.030566511	2.863273957	2.419389373	5.755566392
4.267089604	3.240317175	3.927260699	3.470555761	7.038957841	3.842454802	3.838935888	0.517250502	0.375303899	0	6.605537483	4.10872319	2.735758396	3.182229998	0.988299534	0.962768534	7.404808522	1.002951544	1.29592413	1.652519124	1.567275007	2.527052142	2.693251109	3.321578645	3.393307897	1.492789339	1.429659277	6.105688355	6.597057832	2.91802516	3.18466521	3.256446045	3.0626137	2.183859662	2.136630851	0.416257194	0.957080276	0.73501679	0.179210172	0.774294422	2.4304706	2.372199692	2.005778236	2.278531887	2.182493049	2.618311235	1.713962851	1.984874747	1.507180178	5.250029042	5.373297529	1.660332813	6.703285797	6.868019417	6.469497457	7.298785977	7.169054057	6.359577507	6.951057276	7.587581252	3.107113374	2.079274015	2.022938799	4.415928249	1.855625605	2.040608052	2.357477074	4.711874949	2.632736005	3.798704648	3.106641041	2.770472155	4.869678232	4.13527154	3.462367526	3.195889692	4.458796484	4.664951045	0.534669443	4.565490719	3.894721739	4.634725204	3.878367496	3.646167729	6.509522428	4.92498826	5.603888451	6.950836882	7.123896698	7.320940642	7.895239062	5.721970177	5.213841916	3.958107662	4.879078887	6.323223375	5.438042275	2.763649828	1.130681725	1.710901797	1.435978055	1.666372008	1.967389865	1.305530999	0.817369416	5.179034573	2.076303923	4.03910174	4.543688235	1.819052548	5.796795235	3.930507648	2.99299444	3.473675311	2.936454118	2.862323357	1.340675152	1.202928933	0.680165795	1.570566961	6.813607686	1.756086634	2.058412417	2.406860489	2.790573988	7.16061246	2.98579194	6.684024647	2.215469084	5.558181239	3.475873426	5.742527455	4.920502417	3.315116003	6.608529354	5.688192526	1.879642009	5.420618861	4.519938718	2.085428028	4.268444795	7.107030316	7.903449689	6.077668173	2.681546163	3.142904342	4.965282715	1.035465469	1.229294029	3.409045128	3.746445745	2.012305872	0.996624898	6.284137622	2.035280715	2.43664621	2.381530066	2.151772559	5.007275597	4.622042078	4.728614711	6.319787059	3.948695496	6.773167675	5.57584881	2.768028906	1.777864557	2.817809635	2.732209932	5.655822506
