1,0,108497,1305,0,0,59372,0,27530,0,31842,0,0,16,0,nan,nan,1,2,6,2,2,0,2,0,7,51,1,1,2,1,1,4,0,1,0,2,0,0,5.61891841216292e-310,19,558258,499950,505,0,0,0,2095,0,0,0.041183775,0,0.001655629
1,0,108879,1207,18978,2579,670,5103,5810,0,20295,0,0,64,0,nan,nan,2,1,2,3,1,2,1,2,11,45,0,1,1,1,1,4,0,2,0,2,0,0,5.29467243998515e-310,23,443635,420000,4213,2,4,2321,3341,0.024096386,0.192771084,0.626506024,0,0.13253012
1,0,108893,1147,0,55308,47579,3768,10491,0,6530,0,0,49,0,nan,nan,1,2,4,4,2,2,2,2,12,37,0,1,3,1,1,4,0,1,0,2,0,0,5.29467243998515e-310,23,586363,559900,2894,2,3,3541,14383,0.16374269,0.005847953,0.754385965,0.000572984,0.058479532
1,0,109154,3810,0,0,25092,0,0,0,25092,0,0,4,0,nan,nan,1,2,5,2,1,0,2,0,2,76,1,1,3,1,1,6,0,1,0,4,0,0,2.73461242262051e+161,36,628472,569900,15468,0,4,20,18679,0,0,0.989361702,0,0
1,0,110793,3679,0,0,5166,4214,9380,0,0,0,0,16,0,nan,nan,2,1,3,1,0,0,1,0,4,88,1,4,5,1,1,4,0,0,0,4,0,0,2.73461242262051e+161,36,628472,569900,15468,0,0,18,1009,0,0,1,0,0
1,0,111334,3617,0,0,41631,0,0,0,41631,0,0,0,4,nan,nan,1,2,5,2,2,0,2,0,4,54,0,1,1,1,1,6,0,1,0,4,0,0,5.99919080459818e-310,38,628472,569900,15468,0,2,4366,9224,0,0,0.492581602,0,0
1,0,111864,2390,0,0,32181,0,0,0,32181,0,0,4,0,nan,nan,2,1,3,3,3,1,2,1,4,54,1,1,2,1,1,4,0,1,0,3,0,0,1.30747563079016e-306,31,963793,875000,8735,1,0,126,1014,2.57e-05,0,0,0.601449275,0.014492754
1,0,114064,435,0,0,0,0,0,0,0,0,0,0,0,nan,nan,1,2,7,2,2,0,2,0,0,61,0,5,4,1,1,4,0,0,0,1,0,0,2.6451309925241e+185,11,827836,525000,2351,0,7,45,4501,0.012048193,0.06626506,0.680722892,0.00327995,0.228915663
1,0,114109,518,0,0,11021,0,0,0,11021,0,0,4,0,nan,nan,2,3,4,4,4,1,4,0,4,50,0,5,4,1,1,4,0,1,0,1,0,0,2.64513358597133e+185,13,603339,640000,931,0,6,672,4250,2.74e-06,0.045454545,0.736363636,8.51e-07,0.118181818
1,0,114232,3356,0,4678,293,4971,0,0,0,0,0,16,0,nan,nan,3,2,4,5,1,1,2,3,9,38,0,4,5,1,1,4,0,0,0,4,0,0,9.09608024598029e+223,35,584676,560000,14627,1,10,95,7716,0,0.153846154,0.670940171,0.047008547,0.11965812
1,0,114615,2247,0,0,76805,0,62317,0,14488,0,0,16,0,nan,nan,2,1,4,1,1,0,1,0,4,48,0,1,3,1,1,4,0,1,0,3,0,0,6.0220526890065e+175,29,1088493,998000,6421,1,1,46,3908,0,0.000825357,0.876190476,0,0.00952381
1,0,114656,3387,0,0,0,0,0,0,0,0,0,0,0,nan,nan,1,4,6,4,2,2,4,0,2,19,1,4,5,3,1,7,0,0,0,4,0,0,9.09608024598029e+223,35,584676,560000,14627,0,0,0,1047,0,0,0.657074341,0,0.009592326
1,0,114961,398,0,0,0,0,0,0,0,0,0,0,0,nan,nan,2,0,2,4,0,0,4,0,0,23,1,4,5,1,1,4,0,0,0,1,0,0,2.64512969580048e+185,10,494718,520000,1970,0,0,0,3176,0,0.16,0.56,0.1,0.15
1,0,115705,3657,0,0,33616,3999,0,0,29617,0,0,8,8,nan,nan,2,1,4,4,2,2,3,1,19,54,1,1,3,1,1,6,0,1,0,4,0,0,2.73461242262051e+161,36,628472,569900,15468,2,6,204,6914,0.156862745,0.058823529,0.62745098,0.117647059,0.016914178
1,0,116153,519,0,0,0,0,0,0,0,0,0,0,0,nan,nan,2,1,3,1,0,0,1,0,0,72,0,4,5,1,1,4,0,0,0,1,0,0,2.64513358597133e+185,13,603339,640000,931,0,0,41,1616,5.57e-05,0,0.210526316,0.736842105,0.023770846
1,0,116251,396,18805,6025,2332,0,0,0,13212,0,0,36,0,nan,nan,2,1,4,4,2,2,2,2,13,36,0,5,3,2,1,4,0,1,0,1,0,0,2.64512969580048e+185,10,494718,520000,1970,3,5,12,8456,0,0.146067416,0.696629213,0.06741573,0.06741573
1,0,116947,319,0,0,30509,16636,3526,10995,0,0,0,49,0,nan,nan,1,2,6,3,1,2,2,1,20,50,0,4,5,2,1,4,0,0,1,1,0,0,1.33856842185351e-152,8,767261,550000,2632,1,2,1455,3127,0.039215686,0,0.901960784,0,0.039215686
1,0,117589,617,0,453,453,0,0,0,0,0,0,36,0,nan,nan,1,2,2,5,1,1,2,3,9,38,0,4,5,1,1,4,0,0,0,1,0,0,2.64513747614218e+185,16,498756,505000,1225,1,0,0,7565,0,0,0,0.405797101,0.570048309
1,0,118015,412,0,0,11813,11813,0,0,0,0,0,4,0,nan,nan,1,2,2,3,1,0,3,0,6,77,1,4,5,1,1,4,0,0,0,1,0,0,2.64512969580048e+185,10,494718,520000,1970,2,6,48,6435,0.010416667,0.09375,0.583333333,0.03125,0.25
1,0,118404,2133,0,0,13219,0,0,0,13219,0,0,4,0,nan,nan,3,2,6,4,2,0,2,2,4,33,1,1,3,1,1,4,0,1,0,3,0,0,1.35197709738141e-306,33,943157,853000,7093,1,2,1813,6051,0,0,0.994505495,0,0.00169474
1,0,118491,2454,0,0,0,0,641484,0,0,0,0,1,0,nan,nan,1,1,7,1,0,0,1,0,1,72,1,4,5,1,1,4,0,0,0,3,0,0,1.30747563079016e-306,31,963793,875000,8735,4,2,55,8408,0,0.075471698,0.894339623,0,0.00754717
1,0,118844,1125,0,0,4605,0,0,0,4605,0,4,0,0,nan,nan,1,2,5,5,2,3,2,3,8,54,1,1,3,1,1,4,0,1,0,2,0,0,6.59398621507987e-310,22,586363,559900,2894,6,7,972,14057,0,0,0.988188976,0,0
1,0,120336,3620,0,0,5584,5584,0,0,0,0,0,4,0,nan,nan,1,2,1,2,0,0,2,0,6,69,0,4,5,1,1,4,0,0,0,4,0,0,2.73461242262051e+161,36,628472,569900,15468,1,5,1507,11516,0,0,0.489626556,0.072614108,0.06846473
1,0,121775,4103,0,0,23252,0,0,0,23252,0,0,4,0,nan,nan,1,1,6,1,1,0,1,0,2,53,1,1,3,1,1,4,0,1,0,5,0,0,5.99919080459818e-310,38,642403,612000,3007,0,1,27,7477,0,0,0,0.050847458,0
1,0,121892,363,0,0,12025,0,0,0,12025,0,0,4,0,nan,nan,1,1,4,2,2,0,2,0,4,59,1,5,1,1,1,6,0,1,0,1,0,0,1.33856842540993e-152,9,431612,395000,1379,4,2,573,5025,0.037037037,0,0.194444444,0,0.75
1,0,123279,3672,0,0,10197,0,0,0,10197,0,0,4,0,nan,nan,1,3,3,3,1,0,3,0,2,42,1,1,3,1,1,4,0,1,0,4,0,0,2.73461242262051e+161,36,628472,569900,15468,1,10,64,6725,1.42e-05,0.085365854,0.87804878,0,0.024390244
1,0,124996,464,0,0,674,1512,0,0,1312,0,0,9,0,nan,nan,2,2,2,1,1,0,1,0,3,84,1,1,4,1,1,4,0,1,0,1,0,0,1.33856841118427e-152,5,731642,471850,2953,2,0,101,3782,0.333333333,0,0.472222222,0,0.027777778
1,0,125593,245,0,0,15593,0,0,0,15593,0,0,4,0,nan,nan,2,2,2,5,1,2,2,3,8,38,1,1,4,1,1,4,0,1,0,1,0,0,1.33856841118427e-152,5,998792,653000,1249,1,0,80,5253,0,0,0.865671642,5.62e-05,0.119402985
1,0,126024,463,0,0,13844,0,0,0,13844,4,0,0,0,nan,nan,2,1,6,2,2,0,2,0,4,33,1,1,3,1,1,6,0,1,0,1,0,0,2.6451309925241e+185,11,731642,471850,2953,2,4,5490,5659,0.122137405,0.007633588,0.603053435,0.076335878,0.160305344
1,0,126527,3858,0,18234,18234,0,0,0,0,0,0,4,0,nan,nan,3,2,6,3,3,0,3,0,6,52,0,2,3,1,1,4,0,0,0,4,0,0,2.73461242262051e+161,36,628472,569900,15468,0,0,332,711,0.003242767,0,0.615384615,0,0.230769231
1,0,126733,2244,0,0,0,0,0,0,0,0,0,0,0,nan,nan,2,1,2,1,0,0,1,0,0,58,1,4,5,1,1,4,0,0,0,3,0,0,6.0220526890065e+175,29,1088493,998000,6421,2,2,3067,8143,0.35915493,1.2e-05,0.563380282,1.61e-05,0.028169014
1,0,126856,3668,0,0,5037,0,5037,0,0,0,0,4,0,nan,nan,1,2,4,2,0,0,2,0,4,71,0,4,5,1,1,4,0,0,0,4,0,0,2.73461242262051e+161,36,628472,569900,15468,1,3,88,6529,0,0.046979866,0.785234899,0,0.10738255
1,0,127808,298,0,0,0,0,0,0,0,0,0,0,0,nan,nan,1,3,3,4,2,1,3,1,2,38,0,5,4,1,1,4,0,0,0,1,0,0,1.3385684182971e-152,7,571998,480000,2600,1,4,151,5891,0,0.087248322,0.825503356,0.053691275,0.020134228
1,0,128935,1222,0,58080,6029,0,0,0,52051,0,0,16,0,nan,nan,1,3,6,3,2,1,2,1,4,40,0,1,1,1,1,4,0,1,0,2,0,0,5.29467243998515e-310,23,443635,420000,4213,2,29,646,3467,0.039823009,1.58e-05,0.371681416,0.008849558,0.415929204
1,0,130251,3690,0,0,0,0,0,0,0,0,0,0,0,nan,nan,1,2,4,4,2,2,3,1,6,53,1,1,2,1,1,4,0,0,0,4,0,0,2.73461242262051e+161,36,628472,569900,15468,6,14,238,15884,0.024390244,0,0.795731707,0.082317073,0.036585366
1,0,130645,1132,0,0,8553,6264,8059,0,0,0,12,24,0,nan,nan,1,2,7,2,2,0,2,0,11,56,1,2,3,1,1,4,0,0,0,2,0,0,6.59398621507987e-310,22,586363,559900,2894,2,1,116,1634,0,0.189655172,0.724137931,0,0.051724138
1,0,130963,4079,0,0,8805,0,0,0,8805,0,0,4,0,nan,nan,1,2,7,2,2,0,2,0,4,45,0,1,0,1,1,6,0,1,0,5,0,0,3.68574032310038e+180,39,692294,629900,2924,1,8,1063,13750,0,0,0.628640777,0,0.201456311
1,0,131264,3607,0,0,5277,0,5277,0,0,0,0,4,0,nan,nan,3,1,3,1,1,0,1,0,2,55,1,3,4,1,1,4,0,0,0,4,0,0,2.73461242262051e+161,36,628472,569900,15468,0,3,4396,12261,0.069892473,0,0.892473118,0.000177912,1.98e-05
1,0,132586,251,4164,798,1284,0,15447,0,0,12,24,0,0,nan,nan,2,0,2,3,0,1,1,2,6,39,0,4,5,1,0,5,0,0,0,1,0,0,1.33856841474068e-152,6,942896,820000,987,7,3,1476,8091,0.00257656,0.011764706,0.764705882,0.164705882,0.035294118
1,0,132614,596,0,0,7692,0,0,0,7692,0,0,4,0,nan,nan,3,2,3,3,2,0,3,0,4,27,1,1,3,1,1,4,0,1,0,1,0,0,2.64513747614218e+185,16,652562,582500,1652,1,5,70,8492,0,0.029850746,0.910447761,0.000461382,0.037313433
1,0,132791,3379,0,0,7587,0,7587,0,0,0,0,4,0,nan,nan,1,1,3,2,0,0,2,0,2,74,1,4,5,1,1,4,0,0,0,4,0,0,9.09608024598029e+223,35,584676,560000,14627,0,0,22,2943,0,0,0.654929577,0,0
1,0,133433,68,0,0,0,0,0,0,0,0,0,0,0,nan,nan,2,0,3,1,1,0,1,0,0,69,0,3,3,1,1,4,0,0,0,1,0,0,1.33856839695861e-152,1,549324,450000,9848,2,15,709,3067,0,0.195652174,0.739130435,0,0.013344988
1,0,134411,2126,0,0,10163,0,0,0,10163,0,0,4,0,nan,nan,1,2,7,3,3,1,3,0,6,62,1,2,4,1,1,4,0,1,0,3,0,0,1.35197709738141e-306,33,943157,853000,7093,1,3,2611,1866,0.13,0,0.69,0,0.02
1,0,135612,607,0,0,0,0,0,0,0,0,0,0,0,nan,nan,1,2,6,4,2,0,4,0,4,69,1,4,5,1,1,5,0,0,0,1,0,0,2.64513747614218e+185,16,555389,510000,1690,1,3,77,6044,6.92e-05,0.047058824,0.835294118,0.000250139,0.094117647
1,0,135765,62,0,0,2167,773,1934,0,0,6,3,0,0,nan,nan,2,0,3,1,1,0,1,0,3,50,0,1,3,1,1,6,0,0,0,1,0,0,1.33856839695861e-152,1,549324,450000,9848,1,0,194,3370,0.083333333,0,0.023669729,0.416666667,0.208333333
1,0,135778,448,0,0,19396,0,0,0,19396,4,0,0,0,nan,nan,2,1,4,2,2,0,2,0,4,30,0,1,1,1,1,3,0,1,0,1,0,0,2.6451309925241e+185,11,811598,466500,3406,2,5,1211,4155,0.352941176,0,0.352941176,0.000473963,0.176470588
1,0,135912,4013,0,0,47945,0,1383,0,46562,0,0,8,8,nan,nan,1,2,6,4,2,0,4,0,7,64,0,1,3,1,1,6,0,1,0,5,0,0,3.68574032310038e+180,39,1018151,890000,5350,0,0,0,1918,0,0,0.73015873,0.001215809,0.158730159
1,0,136212,553,0,0,15907,0,13748,0,10845,0,0,9,0,nan,nan,2,1,2,1,1,0,1,0,3,68,0,5,1,1,1,4,0,1,0,1,0,0,2.64513358597133e+185,13,687101,692250,1050,0,0,14,620,0,0.001118945,0.923076923,2.46e-06,0
1,0,136875,139,13915,0,4275,9480,0,0,8710,0,0,25,0,nan,nan,1,2,4,4,2,2,2,2,11,40,0,1,1,1,1,4,0,1,0,1,0,0,1.33856840407144e-152,3,604893,590000,1354,2,5,1739,9757,0,0.014814815,0.703703704,0.17037037,0.088888889
1,0,136932,518,0,0,0,0,0,0,0,0,0,0,0,nan,nan,1,3,3,4,2,2,4,0,0,50,1,1,1,1,1,6,0,0,0,1,0,0,2.64513358597133e+185,13,603339,640000,931,0,6,672,4250,2.74e-06,0.045454545,0.736363636,8.51e-07,0.118181818
1,0,137280,601,0,0,8196,0,0,0,8196,0,0,4,0,nan,nan,3,3,2,3,3,0,3,0,6,69,1,1,3,1,1,4,0,1,0,1,0,0,2.64513747614218e+185,16,555389,510000,1690,3,18,1952,9423,0.0625,0.176136364,0.590909091,4.07e-05,0.147727273
1,0,137583,64,0,0,1006,0,0,0,1006,0,4,0,0,nan,nan,2,1,3,1,1,0,1,0,2,24,1,1,4,1,1,4,0,1,0,1,0,0,1.33856839695861e-152,1,549324,450000,9848,1,1,73,2569,0.454545455,0.045454545,0.042701624,0.227272727,0.009657108
1,0,138537,437,0,0,4490,4490,0,0,0,0,0,16,0,nan,nan,1,1,4,2,0,0,2,0,4,66,1,4,5,1,1,4,0,0,0,1,0,0,2.6451309925241e+185,11,827836,525000,2351,2,1,58,6675,0.014184397,0.014184397,0.921985816,0.000133382,0.035460993
1,0,140194,3325,0,0,0,0,0,0,0,0,0,0,0,nan,nan,3,1,7,3,2,0,3,0,0,62,1,1,3,1,2,4,0,0,0,4,0,0,9.09608024598029e+223,35,584676,560000,14627,2,4,2517,4600,0.107913669,0.604316547,0.208633094,4.97e-07,1.17e-05
1,0,141047,1074,0,0,5552,0,0,0,5552,4,0,0,0,nan,nan,1,1,5,4,2,1,4,0,2,48,0,1,2,1,1,6,0,1,0,2,0,0,7.35869828650256e+223,20,583544,560000,2700,2,5,91,4962,0.014925373,0.149253731,0.559701493,0,0.23880597
1,0,141094,1068,0,0,25542,0,0,0,25542,0,0,4,0,nan,nan,1,4,3,2,1,0,2,0,4,62,0,1,1,1,1,6,0,1,0,2,0,0,9.97839737452692e-315,21,583544,560000,2700,2,3,0,6256,0,0.027522936,0.889908257,0,0.064220183
1,0,141695,1219,0,41310,15436,7094,9240,0,0,0,0,196,0,nan,nan,2,1,2,1,0,0,1,0,14,70,1,4,5,1,1,4,0,0,0,2,0,0,5.29467243998515e-310,23,443635,420000,4213,1,2,26,3532,0,0,0.4375,0.275,0.1625
1,0,144467,290,0,0,13657,0,0,0,13657,0,0,4,0,nan,nan,2,1,3,1,1,0,1,0,2,30,0,1,1,1,1,4,0,1,0,1,0,0,1.3385684182971e-152,7,571998,480000,2600,1,6,261,4511,0,0.154362416,0.429530201,0.040268456,0.315436242
1,0,145155,2405,0,0,0,0,0,0,0,0,0,0,0,nan,nan,3,2,7,3,2,0,3,0,0,53,0,4,5,1,2,4,0,0,0,3,0,0,1.30747563079016e-306,31,963793,875000,8735,0,0,430,723,0,0,0.561403509,0.000257029,0
1,0,145565,400,0,0,6562,0,5271,0,9541,9,0,0,0,nan,nan,2,1,4,2,2,0,2,0,5,56,0,1,1,1,1,6,0,1,0,1,0,0,2.64512969580048e+185,10,494718,520000,1970,3,10,1329,13384,0.046391753,0.06185567,0.62371134,0.092783505,0.159793814
1,0,145856,1179,0,0,11083,14383,6992,0,0,0,0,16,0,nan,nan,1,2,7,2,0,0,2,0,8,68,1,4,5,1,1,4,0,0,0,2,0,0,5.29467243998515e-310,23,443635,420000,4213,0,0,121,1992,0,0.020942408,0.476439791,0,0.240837696
1,0,147331,3674,0,0,0,0,0,0,0,0,0,0,0,nan,nan,2,1,7,1,0,0,1,0,0,75,0,4,5,1,1,4,0,0,0,4,0,0,2.73461242262051e+161,36,628472,569900,15468,1,9,620,8638,0.046153846,0.071794872,0.733333333,0,0.123076923
1,0,147876,428,0,0,0,0,0,0,0,0,0,0,0,nan,nan,1,2,3,3,1,0,3,0,4,69,0,4,5,1,1,4,0,0,0,1,0,0,2.6451309925241e+185,11,858293,785000,629,2,9,27,9385,0,0.064516129,0.689516129,0.036290323,0.193548387
1,0,148724,21,0,0,4407,798,3358,0,1847,20,5,0,0,nan,nan,2,0,2,1,1,0,1,0,5,59,1,1,3,1,1,6,0,1,0,1,0,0,1.33856839695861e-152,1,528446,448000,3083,2,9,585,17155,0.047619048,0.166666667,0.738095238,0,0.01704763
1,0,149043,3496,0,0,10786,0,0,0,10786,0,0,4,0,nan,nan,3,1,4,5,2,2,3,2,6,44,1,1,1,1,1,4,0,1,0,4,0,0,9.09608024598029e+223,35,584676,560000,14627,1,8,1393,6332,0.104477612,0.171641791,0.634328358,0,0.044776119
1,0,149155,471,0,0,2125,2125,0,0,0,4,0,0,0,nan,nan,2,0,1,1,0,0,1,0,2,65,0,4,5,1,0,4,0,0,0,1,0,0,2.6451309925241e+185,11,731642,471850,2953,2,5,81,2828,0,0.078125,0.75,0,0.171875
1,0,151757,184,0,10379,16302,3270,2653,0,0,0,0,36,0,nan,nan,1,2,6,2,1,0,2,0,10,52,0,4,5,1,1,4,0,0,0,1,0,0,1.33856840762786e-152,4,1652540,1600000,1431,1,4,272,5460,0,0.021978022,0.912087912,0.021978022,0.006600779
1,0,152171,173,0,0,4360,0,0,0,4360,2,2,0,0,nan,nan,2,0,4,2,2,1,2,0,4,30,0,1,3,1,1,6,0,1,0,1,0,0,1.33856840762786e-152,4,1356562,920000,904,2,8,25,11292,0,0.032520325,0.796747967,6.25e-05,0.162601626
1,0,155021,3642,0,0,22967,0,0,0,22967,0,0,4,0,nan,nan,2,1,1,1,1,0,1,0,2,42,1,5,2,1,1,4,0,1,0,4,0,0,2.73461242262051e+161,36,628472,569900,15468,1,11,999,5129,0.000142028,0.032786885,0.579234973,0.213114754,0.142076503
